"COLONY","YEAR","DATE","WEEK","CHICK_NO","NEST_NO","WEIGHT","BAGWEIGHT","ADJ_WT","WING","CRECHE","INDEX","SUBCOLONY","Cr.wing","NOTES","Col13","Col14","BAND","PROOFED","average","sample.no","feather","BANDNUMB"
"CROZ",2001,2002-01-15,3,19,NA,1950,225,1725,135,"Y",12.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,20,NA,2275,225,2050,154,"Y",13.3116883116883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,21,NA,2050,225,1825,143,"Y",12.7622377622378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,22,NA,2175,225,1950,134,"Y",14.5522388059701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,23,NA,2300,225,2075,140,"Y",14.8214285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,24,NA,2500,225,2275,167,"Y",13.622754491018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,25,NA,1925,225,1700,132,"Y",12.8787878787879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,26,NA,3125,225,2900,165,"Y",17.5757575757576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,27,NA,2550,225,2325,160,"Y",14.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,28,NA,2250,225,2025,137,"Y",14.7810218978102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,29,NA,3225,225,3000,170,"Y",17.6470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,30,NA,3025,225,2800,178,"Y",15.7303370786517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,31,NA,3500,225,3275,178,"Y",18.3988764044944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,32,NA,1875,225,1650,130,"N",12.6923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,33,NA,2575,225,2350,145,"Y",16.2068965517241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,34,NA,2425,225,2200,150,"Y",14.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,35,NA,2275,225,2050,141,"Y",14.5390070921986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,36,NA,2500,225,2275,162,"Y",14.0432098765432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,37,NA,2050,225,1825,128,"Y",14.2578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,38,NA,3375,225,3150,188,"Y",16.7553191489362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,39,NA,2750,225,2525,180,"Y",14.0277777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,40,NA,2400,225,2175,142,"N",15.3169014084507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,41,NA,2150,225,1925,130,"N",14.8076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,42,NA,3125,225,2900,185,"Y",15.6756756756757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,43,NA,2675,225,2450,175,"Y",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,44,NA,2775,225,2550,168,"Y",15.1785714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,45,NA,2850,225,2625,162,"Y",16.2037037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,46,NA,2175,225,1950,165,"Y",11.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,47,NA,3225,225,3000,180,"Y",16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,48,NA,3125,225,2900,178,"Y",16.2921348314607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,49,NA,2000,225,1775,142,"N",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-15,3,50,NA,1425,225,1200,135,"Y",8.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,1,NA,2825,200,2625,181,"Y",14.5027624309392,"M",NA,"too yng",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,2,NA,4775,200,4575,194,"Y",23.5824742268041,"M",NA,"46076",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,3,NA,2625,200,2425,171,"Y",14.1812865497076,"M",NA,"too yng",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,4,NA,2625,200,2425,160,"Y",15.15625,"M",NA,"too yng",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,5,NA,3750,200,3550,177,"Y",20.0564971751412,"M",NA,"46067",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,6,NA,2025,200,1825,170,"Y",10.7352941176471,"M",NA,"46062",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,7,NA,3275,200,3075,170,"Y",18.0882352941176,"M",NA,"46079",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,8,NA,2250,200,2050,145,"Y",14.1379310344828,"M",NA,"too yng",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,9,NA,2025,200,1825,170,"Y",10.7352941176471,"M",NA,"46035",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,10,NA,3250,200,3050,188,"Y",16.2234042553191,"M",NA,"46049",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,11,NA,3825,200,3625,180,"Y",20.1388888888889,"M",NA,"46055",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,12,NA,3475,200,3275,195,"Y",16.7948717948718,"M",NA,"46047",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,13,NA,3875,200,3675,179,"Y",20.5307262569832,"M",NA,"46068",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,14,NA,4275,200,4075,185,"Y",22.027027027027,"M",NA,"46059",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,15,NA,3550,200,3350,168,"Y",19.9404761904762,"M",NA,"46050",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,16,NA,2025,200,1825,166,"Y",10.9939759036145,"M",NA,"46077",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,17,NA,2250,200,2050,179,"Y",11.4525139664804,"M",NA,"46066",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,18,NA,2750,200,2550,170,"Y",15,"M",NA,"46037",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,19,NA,2925,200,2725,160,"Y",17.03125,"M",NA,"46022",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,20,NA,2675,200,2475,156,"Y",15.8653846153846,"M",NA,"46046",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,21,NA,2400,200,2200,167,"Y",13.1736526946108,"M",NA,"not recorded",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,22,NA,3375,200,3175,169,"Y",18.7869822485207,"M",NA,"46071",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,23,NA,3375,200,3175,181,"Y",17.5414364640884,"M",NA,"46040",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,24,NA,4125,200,3925,191,"Y",20.5497382198953,"M",NA,"46052",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,25,NA,3625,200,3425,170,"Y",20.1470588235294,"M",NA,"46074",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,26,NA,3750,225,3525,181,"Y",19.475138121547,"M",NA,"46002",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,27,NA,3300,225,3075,182,"Y",16.8956043956044,"M",NA,"46004",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,28,NA,4025,225,3800,184,"Y",20.6521739130435,"M",NA,"46028",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,29,NA,3525,225,3300,188,"Y",17.5531914893617,"M",NA,"46041",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,30,NA,3175,225,2950,178,"Y",16.5730337078652,"M",NA,"46073",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,31,NA,3550,225,3325,189,"Y",17.5925925925926,"M",NA,"46069",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,32,NA,2600,225,2375,184,"Y",12.9076086956522,"M",NA,"46038",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,33,NA,3275,225,3050,179,"Y",17.0391061452514,"M",NA,"46021",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,34,NA,3300,225,3075,177,"Y",17.3728813559322,"M",NA,"46029",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,35,NA,2750,225,2525,175,"Y",14.4285714285714,"M",NA,"46057",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,36,NA,2550,225,2325,158,"Y",14.7151898734177,"M",NA,"46008",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,37,NA,3875,225,3650,184,"Y",19.8369565217391,"M",NA,"46044",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,38,NA,3100,225,2875,175,"Y",16.4285714285714,"M",NA,"46078",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,39,NA,2350,225,2125,180,"Y",11.8055555555556,"M",NA,"46070",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,40,NA,2425,225,2200,173,"Y",12.7167630057803,"M",NA,"46011",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,41,NA,3300,225,3075,183,"Y",16.8032786885246,"M",NA,"46010",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,42,NA,3750,225,3525,184,"Y",19.1576086956522,"M",NA,"46064",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,43,NA,2525,225,2300,184,"Y",12.5,"M",NA,"46006",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,44,NA,3250,225,3025,176,"Y",17.1875,"M",NA,"46013",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,45,NA,2875,225,2650,167,"Y",15.8682634730539,"M",NA,"46075",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,46,NA,3725,225,3500,178,"Y",19.6629213483146,"M",NA,"46054",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,47,NA,3000,225,2775,186,"Y",14.9193548387097,"M",NA,"not recorded",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,48,NA,2900,225,2675,173,"Y",15.4624277456647,"M",NA,"46080",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,49,NA,3875,225,3650,176,"Y",20.7386363636364,"M",NA,"46034",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-22,4,50,NA,2875,225,2650,172,"Y",15.406976744186,"M",NA,"46030",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,1,NA,2875,225,2650,175,"Y",15.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,2,NA,2500,225,2275,179,"Y",12.7094972067039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,3,NA,4250,225,4025,188,"Y",21.4095744680851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,4,NA,4100,225,3875,194,"Y",19.9742268041237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,5,NA,3375,225,3150,183,"Y",17.2131147540984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,6,NA,3175,225,2950,176,"Y",16.7613636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,7,NA,3000,225,2775,177,"Y",15.6779661016949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,8,NA,3525,225,3300,184,"Y",17.9347826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,9,NA,3025,225,2800,169,"Y",16.5680473372781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,10,NA,3600,225,3375,190,"Y",17.7631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,11,NA,3425,225,3200,180,"Y",17.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,12,NA,3875,225,3650,179,"Y",20.391061452514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,13,NA,2875,225,2650,181,"Y",14.6408839779006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,14,NA,3250,225,3025,188,"Y",16.0904255319149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,15,NA,3125,225,2900,185,"Y",15.6756756756757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,16,NA,3225,225,3000,174,"Y",17.2413793103448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,17,NA,4625,225,4400,192,"Y",22.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2001,2002-01-29,5,18,NA,4250,225,4025,187,"Y",21.524064171123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
